Calif promedio iglesias|Calif promedio resorts|Calif promedio playas|Calif promedio parques|Calif promedio teatros|Calif promedio museos|Calif promedio centros_comerciales|Calif promedio zoologicos|Calif promedio restaurantes|Calif promedio bares_pubs|Calif promedio servicios_locales|Calif promedio pizzerias_hamburgueserias|Calif promedio hoteles_alojamientos|Calif promedio juguerias|Calif promedio galerias_arte|Calif promedio discotecas|Calif promedio piscinas|Calif promedio gimnasios|Calif promedio panaderias|Calif promedio belleza_spas|Calif promedio cafeterias|Calif promedio miradores|Calif promedio monumentos|Calif promedio jardines|provincia|canton|parroquia|nombre|lat|lon|score
1.2453286150749472|3.3597384487388644|3.5858856115854745|2.147514967231417|1.9321542618658119|3.8592898465648156|3.091068745726556|3.1430613443755564|5.0|4.362175551696177|2.29267280118505|1.6725775057301282|1.8741418886078938|2.3548883327699075|4.831401921200772|0.7078442483743999|0.7901459602399743|1.5113914150753565|1.633432829222985|0.3144976902570241|1.133979053307324|1.7220226734199426|0.5259580782663723|2.6246496031258273|PICHINCHA|MEJÍA|MACHACHI||||2.3214925580684405
2.3172743988382414|1.5386807825640259|1.9262468888150721|1.6276375802300116|3.5708402632074696|3.1525391485801046|3.6636923372524857|2.6908507010199676|2.190823844407417|1.9753199511658734|2.924563421846106|1.7527490736294324|2.5384172466133292|2.2140464542877627|1.5353197728617145|2.3952544406909246|1.4699720392177271|0.9187421416418693|1.4649500478894664|0.7853375316055472|1.4653049865098082|3.10323535333323|2.7902366954262647|2.354094764666509|PASTAZA|PASTAZA|POMONA||||2.1819220777625152
2.1513708763237025|2.6532113790422627|3.0155197682515062|3.1653429636945645|3.973132014330086|2.9134903762832645|4.488162753345744|4.684566107136046|3.6569364023876303|3.291391976584276|2.475432391728263|2.3315765420424985|0.08328294634210343|0.5370897912773618|2.570042104958768|0.8192037735213862|0.7966119329898905|0.8407788959803731|0.7183605676686783|0.7334614856659691|0.325076605080835|1.7788964032752599|1.6056000988241785|2.03097069306666|ESMERALDAS|RIOVERDE|CHUMUNDE||||2.1516462020750544
2.045128460147547|2.3829885442141445|3.177320711499576|2.740874876930635|3.0511319133673327|3.3213617035610428|3.088799889445034|1.9627792855093509|3.1279420175614066|3.2237544254279404|1.5534668327505725|2.122254994575019|2.160891862369948|2.557943870685731|1.8899044654925556|0.9587820825081131|1.780991029895981|1.1019891157983297|2.0068919267621803|2.036126749763657|1.4975440722882043|1.540663110356734|2.5968768836159004|2.461560124841922|ORELLANA|LORETO|SAN JOSE DE PAYAMINO||||2.2661653728903692
2.317308067897856|2.6515062725105025|2.73375510376336|2.441151304017303|2.835918353202724|3.3162688998264707|4.835573297147133|3.0873757882873676|2.5445085334251227|3.3134420256003243|2.6870956277473192|1.391424022014922|2.944563542351105|2.806797663534894|2.495751711280831|0.894880405544747|0.37409448870793194|0.6948748979840431|0.48356110746839803|0.7966836386579301|1.1422280414304|1.916273158091511|1.676879362811949|1.4159769109004932|CAÑAR|BIBLIÁN|JERUSALEN||||2.1582455093418598
1.6181770167359544|3.920201787002757|3.187736217122512|2.9916810787270967|2.394721634230133|1.875016816895968|3.665014342820533|3.1342462984599493|4.137733984107996|4.093475384888442|1.6440330384847321|1.4535778296249746|1.70786555532326|2.626067122545555|3.0584824220230407|1.1706079981530644|0.9631371482694486|1.2095316443050383|0.04639720465896202|1.4259872240965281|1.960873273383232|1.6956484816203243|1.010643626423309|2.869616449345438|CHIMBORAZO|PALLATANGA|PALLATANGA||||2.244186399135344
1.8947023610401401|3.767872437725317|2.6959209299901334|3.574535388835063|2.8700295285356763|2.7768988423726717|3.159026574956925|3.471553655193026|2.5561361820595265|3.2272898990851613|2.0007134677067566|1.2814293199667386|0.8971355704678512|0.15469861043647803|2.085501698307469|0.9735298909597999|0.8966570004975001|0.7375848971667778|0.6469776491200259|0.8753147178635833|1.1151397360232842|2.255616432944363|1.0568915035353332|2.482852775848272|SANTA ELENA|SANTA ELENA|BALLENITA||||1.9772503779432447
0.6331107393234118|1.8997686093410626|1.8707396577788962|2.899945043463534|1.7240015384208829|3.149902112673678|3.8399984496634514|2.6429561809262885|2.7264894266788704|3.8689303032205697|3.2713790061239996|2.4492013771004215|2.5056848267042797|3.3129222435887247|1.1425115729875224|1.218628059544786|0.013062292200705428|1.1717418153648613|0.9664529106537577|0.27055198176278206|1.8906749080931557|1.7416090233753787|1.5667664458985573|1.217086956080012|CARCHI|SAN PEDRO DE HUACA|HUACA||||1.999754811707066
1.0175344780972055|2.335102341655352|2.7422068861152886|2.8015044917478193|2.612794237125247|4.489192832535947|3.780564039750123|2.768783506370819|3.6555960847038063|2.7318795758320276|2.2686558719574723|2.6439920042120226|1.7186040277796342|1.3418880753528137|1.6657311603469136|0.977949711109313|0.0|0.5342961551316872|1.3235646649528132|0.6866414643271631|0.656530649213473|0.9278298326234715|1.610758799627155|1.6345888703285951|SANTA ELENA|SALINAS|GENERAL ALBERTO ENRÍQUEZ GALLO||||1.9552579067040066
2.5760184112781195|2.6792370280110425|2.7707267304148253|0.9995423125317462|0.9462427857894218|1.34708206558644|2.6274186979774576|1.5711060235249212|2.598961212541479|2.5884379796230412|3.0152586960819474|1.206578123149769|0.8045947527868738|2.1543672962967353|1.2444151726644217|1.766951418934041|1.7109450581761496|1.2707673497891916|2.030639354991302|1.012114951488149|1.8091134713853572|2.5573790909923444|2.627872680780176|2.764004716081467|EL ORO|HUAQUILLAS|HUALTACO||||1.9449906408698505
1.646554079668854|4.180351919566875|3.4377817049669477|2.723785885413593|2.655580089345582|2.9245425547958996|2.7827114557810892|2.2296851375100233|3.1356826745605484|2.8002361768419846|1.2078178545620128|1.8952578631171837|2.2997006113675766|2.511470542249598|2.3549275578591717|0.9295425584871946|0.8662242312937655|0.9652999056308158|1.2258500158499182|1.6493327079214692|1.3626268857727784|0.8848421096636135|1.2269231614928087|1.041574176066664|PASTAZA|PASTAZA|VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA)||||2.039095910824415
1.607529595424853|2.854111709394192|3.0471802320159607|3.1994885345199675|3.2910613334360654|2.4635087663613846|2.049052880271446|1.7440017223588393|2.264396935031426|2.862926492369647|4.497411417501121|2.394445882426247|1.557713312649561|2.059348845898085|0.2538509955338082|2.277591145275138|1.0163196094420932|0.637560943794393|0.8181976555155889|0.4621114622589884|0.2495765506175388|2.263367262005698|2.2035742575509447|0.9492561870683964|COTOPAXI|SALCEDO|ANTONIO JOSE HOLGUIN (SANTA LUCIA)||||1.9593159886967246
1.8788305974825519|4.5205810668078|3.6515889835176676|3.5501138463735606|2.4290259758107613|3.286189499070499|2.846625119887415|3.4022563901462055|2.9629784580841654|3.882700516848379|2.864296401510237|1.1570479831456981|0.0|0.6493792294159064|1.550472833759236|0.3591298001288914|0.0|0.0|0.0|0.8000014986975177|1.4191513026872173|3.121201330168292|1.8029873861435863|1.8486783718345754|EL ORO|PASAJE|LOMA DE FRANCO||||1.9993015246466734
1.6615189964113237|1.8580319624872355|3.082158477369351|2.2329740887464693|2.666726743437727|2.5341083297000555|3.160198777753|4.39461735224406|3.1406801871632295|2.45995029622826|3.3589972709774067|2.1596147862010486|2.9739521316350577|4.101819293102044|2.446083732439126|1.5096788193577768|0.5708354214053696|1.2390966211953542|1.4361946660773617|1.915759785830088|0.40884166654125564|0.6923288606183284|1.493376243921281|2.0846143375556907|TUNGURAHUA|AMBATO|HUACHI GRANDE||||2.2325899520165797
1.5929464336778159|1.6344434076479348|2.7468954678095443|3.7008034361114452|4.584578407525429|4.161247708826305|3.8213882495966076|3.0284297052733398|3.4917015981928072|2.7934217748604846|4.3373670549235275|1.871529137411513|2.6161892940974574|2.334841478555058|2.5508566150772682|0.22374346796969424|0.5556522608511637|0.18182180380443747|0.6262150958173769|0.0|0.41314858996888|2.4340853096578416|1.3499965887902237|2.0000531848917134|PICHINCHA|SAN MIGUEL DE LOS BANCOS|MINDO||||2.210473169639078
0.6452204692876382|1.305330434397665|0.6519024231592676|1.415919157478825|1.6998534897855813|2.172855975069747|3.6898240188017697|3.029147485538841|3.0842451470877523|2.5481548262206712|2.0858538744485617|3.156915700661976|3.285942200987983|3.6585024661912984|2.057513154324964|1.019620819374663|0.04244265755881749|1.063273071928987|0.0|0.6434256025848928|0.4653049582763611|0.0|0.9764108597332346|0.7289676956001718|CARCHI|MIRA|JUAN MONTALVO (SAN IGNACIO DE QUIL||||1.6427761036874864
2.131970819688955|2.787250492774008|3.143074819835833|3.1976289272418006|3.545822862442675|2.2952259324294406|3.6046100075392085|1.8455310415403445|3.1537799863281|2.848194833104819|1.7128958331700241|2.0803677715129334|2.2969107031260734|1.7913620492691322|0.47588596957997886|1.4818811540432402|0.45755732191321896|1.073531981831571|1.304127306340776|1.603500467677092|0.8309992010878727|3.0937656934906057|1.717608625169734|2.0485447536342027|GALÁPAGOS|SAN CRISTOBAL|PUERTO BAQUERIZO MORENO||||2.105084523115485
1.3095749107920733|4.312174254662221|4.002270928984073|3.7819970732608286|2.842113059221763|2.580768914312106|3.884828690659119|3.429886612460933|3.8365718143190772|4.3477466561889475|3.0049139446940587|3.1812880397187624|1.2049063189563358|1.43301583157809|2.7351139202844044|2.357214113380344|0.4745976418518079|0.0|0.6028271166005693|0.688279400162985|0.11525196349051003|0.0|0.6376445808677249|1.2599999562156043|GUAYAS|ISIDRO AYORA|ISIDRO AYORA||||2.167624405944264
1.756849800096934|1.9735206244770345|2.0033978866289255|2.170925144354096|2.14395137933505|3.300731494482092|4.2185522988805415|2.8062845925546704|4.49789759271131|2.8816611488581922|2.346217688453538|0.9497650019451296|1.8791864710073267|1.597315360640529|1.7009795752781867|1.9406606767500323|2.3344513869169825|0.7968349871381492|0.1517944361220499|1.0137939729877534|1.688621359436891|3.5997445827624555|2.292738883983484|1.3271451532280103|SANTA ELENA|SALINAS|JOSE LUIS TAMAYO (MUEY)||||2.1405425624595575
1.1555933527812452|2.63447767764847|2.5107215357783845|3.0220455642011954|1.478159220858371|2.653494806259739|3.4261708777845383|3.551515992907614|3.8010020613376736|4.264198867047061|3.1900526162562657|1.0045797517036412|1.445759233824373|1.0611904826254683|2.1754643792371957|1.0478601878150366|0.0|0.9632911934680384|1.026486018343218|0.8599501328864629|0.4695224109896034|2.1308697082544206|1.3305662547429715|0.8345004173522212|MANABI|MONTECRISTI|MONTECRISTI||||1.9182280310043012
1.3336624342034977|1.386534513589461|1.534329655981908|3.3466542276949562|4.040456380657602|3.889025415547069|3.0595368125809768|3.3123476111909644|3.4847392584897805|3.401621194852838|1.7737060439072663|2.268391263450583|3.2036314924530664|2.283745448192705|2.3236105146691797|1.3425160187878054|0.8929523075728532|0.972774722688128|0.0|0.7423120830660471|0.9632910673160737|2.0006192632118274|1.757459310351928|1.5956761979432672|CARCHI|MIRA|JUAN MONTALVO (SAN IGNACIO DE QUIL||||2.1212330515999906
1.4464960934056315|3.215564834035169|2.282780343107643|3.7242594692408124|3.036512245645932|2.3970996077636455|2.491116258866811|2.7880603323477255|3.321006382813425|3.542326045152925|3.0429644331912784|1.5673717526578448|2.433404145646251|2.258764756644294|3.48355171715646|1.141031689086807|0.0018083505444095316|0.0|1.0269580366681308|0.41539989965901947|1.1259717115803956|2.043688492790505|1.791117548263317|2.436348229913306|IMBABURA|IBARRA|SAGRARIO||||2.1255667656742396
2.06926674564343|3.015623069835962|3.786738785315091|1.1754301082779497|3.584839224537369|3.600276385919546|4.052205916094886|2.1382328367943852|2.785452283873379|2.8738980620492476|2.2846952704233754|0.8706978891137747|1.6517105893245092|1.118141564359653|1.037488253721512|0.4014622563521869|1.2934362054344064|1.2745229326242868|1.0343210008971606|1.1389047230606397|1.1595815261593334|2.5200444040287833|1.272210554028635|1.9091689330360746|TUNGURAHUA|AMBATO|HUACHI GRANDE||||2.0020145633710658
1.925248377234918|3.5245799561068036|3.1963315534909307|2.7270352214227116|2.5550619417292535|2.7405028254936914|2.2650715890681106|2.813862092799113|2.901635511281614|2.868249137213535|2.8276572645590017|2.078144026448964|2.215480761087052|2.526235070732554|2.7370896980563786|0.9231199264648599|1.5025690952174804|2.148598491940284|1.958783618666786|1.1051442488676373|1.488004178411889|3.728556397601438|2.404504553618629|2.7295068527667343|TUNGURAHUA|BAÑOS DE AGUA SANTA|BAÑOS||||2.4121238495950155
1.486143490493701|2.326274722038746|1.2172521416979138|0.9430183197580524|1.2171694314403199|1.419449795920883|3.7169779170481103|3.2761932900496613|4.065117189500729|3.1379257305916166|2.9243090798683524|3.323742931804415|2.8674097660522735|2.982288160851082|4.684836058362589|2.14740556135935|0.946902831493066|0.5926022401803004|1.4049043431499295|1.3938746198079812|1.6690601383396668|0.24348328928974206|0.18647825205584168|1.2935971250378306|ESMERALDAS|MUISNE|SAN FRANCISCO||||2.0611006844246726
1.1487879793016509|3.638945682603497|2.5400193658217556|2.6994080604906747|3.897367769424757|3.337286033106495|4.490735470974099|3.087995478560952|4.050224048592207|3.7743608134350994|2.245673921429566|1.5391838714150932|1.7542074394958178|1.95651603296968|2.9158427217237857|1.181097364572213|0.22812985777611505|0.21027632103656435|0.6438450848389288|1.47154965300878|1.0350609049938249|1.9493091284310673|1.4174448471736618|0.644242214699459|PASTAZA|PASTAZA|EL TRIUNFO||||2.160729586078156
2.169135932895686|2.949584955953453|2.719153542360511|3.0068971948062955|3.4152502537421183|3.7453564734772056|3.156467273715739|2.75863577356755|3.2218681733897947|2.695764055703801|2.502659538993717|1.977620582512776|3.174263384123491|2.8736554389186924|2.186698029392341|0.29664264147090746|0.6070538664681009|1.0453831489528589|0.9119496203463426|1.3449990172929265|0.626963409020301|2.74433754794301|1.9056028094256587|1.2960968469898095|ZAMORA CHINCHIPE|ZAMORA|ZAMORA||||2.2221683129776286
1.5376325428432467|2.221278916996615|3.737994298587335|4.124427633914933|4.117752348375399|2.0051204841640775|2.8097566637291824|1.407493572958985|1.9863846392305333|3.440214819996402|3.961528523986172|2.0426396934897073|1.315116753410631|2.0329269061803323|2.069191046373189|1.0668997095410855|1.0097039395424752|0.5991338096980728|1.2790547665954277|0.7833741016267091|0.9662255721653107|1.2402447693446064|1.282279284816843|1.6559840486883526|NAPO|ARCHIDONA|ARCHIDONA||||2.028848285260651
2.236944662717094|3.7550723778961417|2.7708235283181493|2.7847777509888823|2.426440530971696|2.034777194577018|1.2501961841548064|2.201518837511255|3.0480535460333287|3.3339694891290677|2.5191480630914365|1.2220413872690084|0.47010448345233224|2.6048266266202704|2.798290012793629|1.4813164156625003|1.1532833844108463|0.7934138489256293|1.5435873775343536|1.5842444827821947|1.2595599159178845|2.95124252294831|1.7423566727922224|2.182635031040707|CARCHI|BOLIVAR|MEMBRILLO||||2.0895260136474487
1.594880682396254|2.68045963882912|2.0891064530619525|2.544512763101125|3.259749591611876|2.2619844409384675|3.013776338887803|3.198327968558944|3.0923008103804115|2.9760389110656167|3.3243119742425282|2.181252339138657|3.058319849818007|2.4338921554103043|2.6725218247803357|2.1426838111698645|0.8140389456839304|1.4066845570133448|0.0|0.4117469572665098|1.2643896390282523|3.484928975509156|2.1801785663204276|1.1126431868101134|SANTA ELENA|LA LIBERTAD|LA LIBERTAD||||2.2166137658759584
1.7262672487781803|3.525285286317292|2.7057031497972726|3.598382426297828|3.468972823453609|4.300453372360037|4.154242251647843|4.652444578145988|4.326395455731912|4.43120801584918|3.2392116615403124|0.8709180355222412|0.0|1.2902079339978223|2.4307980181762057|1.8791935647578502|0.783624053405238|1.0034614264252972|0.0|0.5677673997563005|0.8867920226296503|3.1405315141520074|3.094554058204972|1.0786811869709707|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES||||2.381462311829917
0.8113367062235779|1.5944455793012646|2.2359046873720385|3.1728721367725186|3.0724738251656385|3.6675376024189354|3.973106944960128|3.7532001003682707|3.6966068958939955|4.013120001178316|4.043593685927716|3.821094892945119|2.9702659082181864|3.5988783050008863|3.339585604840482|1.3186785856288188|1.6216166748884042|1.3661152729592225|1.7516291431913933|0.14424989347206374|0.28405206884111744|0.14524519677897874|0.5379618043945656|0.34751729631497974|LOS RÍOS|QUEVEDO|NICOLÁS INFANTE DÍAZ||||2.303378700544026
0.5240595519391728|0.17022692181031163|1.3880657085256058|1.5041056784895064|1.7794690491835967|2.3177262682175455|3.3610074913216277|3.4290542080653292|4.008104791343202|3.3154408407031957|3.167386808446033|2.712444898098726|4.034597181073488|4.486995244049334|2.5298554291772883|1.373261530903227|1.663305272183503|0.95136703656104|2.108482781256703|1.1202796283185337|1.0084302410101467|2.138126789238582|1.0874721806686376|0.7125209819587002|PICHINCHA|MEJÍA|MACHACHI||||2.120491104689293
0.7067746177574361|2.741431450724192|1.9310389869362476|0.7121448641372292|0.9726361452540779|0.8336824742861713|3.5001024703451877|1.649963352341843|3.7045754666895276|3.9827362243190536|4.333752710431433|3.139310467156196|3.6543508930353914|4.388460434090166|4.761131693787148|0.7141163399934654|1.1564862339755495|1.8594184600903545|1.5632052342472624|0.7679449315428306|0.045109694966739666|0.4946796093679746|0.5499751533034003|1.4991116904812438|AZUAY|SANTA ISABEL|ZHAGLLI (SHAGLLI )||||2.0692558166358386
0.9100631605310984|0.6774281124044268|2.2614642421225652|2.837219413671121|2.7384706059166795|5.0|3.7750061218607747|3.309067414919833|4.414179816339442|1.4682593491237108|2.634384479548975|2.0141055448025416|2.855986953593617|2.3083817238752586|1.2213460284404272|0.6152303574404221|1.090366571625732|0.7367653356075179|1.1911045375173277|0.25143495834640606|0.843538310640743|2.0069719437011013|1.2141784294736377|1.448162855405528|MANABI|JAMA|JAMA||||1.9926298444545372
1.9234313103805736|3.5541724379237616|3.8301974889958035|3.784871512718515|3.482797382534813|3.287693028215296|2.979139622540241|2.614280054660157|4.437694372329265|3.6978354848868937|2.1608008255498783|0.9111200357805458|1.6693687521858076|2.081876819833128|2.88609562012437|1.8151897354291986|0.883929974849108|0.4605640844627544|0.31342799029133894|1.2391057008172432|1.1712070760630722|3.400008842344202|0.6196181690582554|1.4356704537471359|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES||||2.27667069898839
0.8050473571225757|0.5596075059073875|1.8812934343612961|2.080247572888334|2.700159604571392|3.494693435323533|4.320880875043189|4.380399296735218|4.312444306979472|4.689067872229304|3.356208665209613|2.856386964147439|2.1289362187999044|2.5795810682948606|3.691331049079329|0.7091188192262745|1.3502060096502675|0.6041017627430849|0.6183945862502329|0.19973035641227854|0.6516613921011086|0.43238017474786994|1.474938431083925|1.4859434283442046|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES||||2.1401150078021716
1.5842215106050703|2.0120229244282934|1.8083211910961197|1.8498907401122373|3.4323194818870326|4.7273396233365155|4.92831709947834|4.177160198493784|3.7900129211043305|3.217262714371732|3.0708590238399185|1.7017438584658655|3.1328185484261213|4.659306721596184|3.7297466490640776|1.5430281570021824|0.0|0.6198810491619114|0.0|0.0|0.0|1.4251166669016542|1.571710791035191|1.102490259301777|COTOPAXI|SIGCHOS|SIGCHOS||||2.2534820887378473
2.436711634530977|2.958729293453658|2.21014077874751|2.72857165676327|2.520551447382413|2.886636430059581|3.497918821614765|2.722060090952007|2.8239210420340783|3.1612091258784556|1.8012843315174616|2.0360934134725404|3.185180310062476|3.095298363259174|3.676267000531517|1.1308853667136243|1.5988028038054831|0.8718489733030875|1.22514135955362|1.3353311540823776|1.1821771093102715|1.3985800827588442|2.0211110824607297|2.975643019965373|PASTAZA|PASTAZA|PUYO||||2.3116706121755537
1.142725548090472|2.5539340809003694|2.078183805735732|2.2462947533502673|2.0253961576126707|0.9175893870951115|2.1809561543459495|2.420628595980679|2.412087331256429|2.669405406629467|4.57109297440318|3.1021974005805815|3.887654047699904|3.6151950167461417|2.7906317344711766|1.0722948944766588|1.931190463101359|1.8365317088014415|1.704486202962995|0.36686102677097876|0.24803488224637515|2.402240911370381|1.5309138551095023|1.3728367590240065|CARCHI|MIRA|JUAN MONTALVO (SAN IGNACIO DE QUIL||||2.1283067957817425
2.900571940498193|3.3015176842937435|3.676578718358371|3.1894777487492667|2.313423385119781|2.3876592075827743|2.5377164116656514|1.20122917723267|2.400359089789095|0.9161972068842417|3.781240602916404|1.9205686115967218|2.188741077109797|1.6806549323620614|1.8375143427903144|1.9258388250694127|2.3294162739229947|2.1839896063178563|1.9936901127808846|0.5928592174623533|0.5946831283304155|2.9698159444148544|3.1122515042424777|2.2681880563791177|SUCUMBÍOS|CASCALES|SEVILLA.||||2.2585076169112273
1.8774215321577328|1.1919392823230428|2.414289909318911|1.8453639724567608|3.4157740681516087|3.6422872570257625|3.047907834754398|2.063554228265026|3.8772948221775416|3.6553501809395823|1.6215731700644707|0.990636537051431|0.7296946695928652|0.19135623863359807|1.6896843380018267|1.6786996340927385|1.9215398315988623|1.6269559888253968|1.1514924152948551|1.6273962128008228|1.8303172519704818|3.2591063866311383|2.7987959081910896|2.3167335971225493|EL ORO|PASAJE|LOMA DE FRANCO||||2.102715219476771
1.8695524408183462|1.9094228970827127|3.013897363714909|3.381003860185106|2.5022793066640996|2.854591910081762|4.107015725861065|2.9229276176899033|4.191459818375337|4.353521022906648|2.0724174316305026|0.9804459960320007|1.3691938599045932|0.7695792268024706|2.350482235663863|1.5569855112287418|0.0|0.0|0.0|1.094193085273243|2.0353350993779893|2.8768791175888904|2.417159080225426|1.827256426782303|NAPO|TENA|PUERTO NAPO||||2.1023166264120796
1.3359336754022444|2.6935522637920024|2.272518727846462|2.88570678186487|3.378253672412254|2.9237091181747683|4.585958709968948|3.521927707710453|3.764480450501568|4.2885534081890455|2.577034850947275|2.5974852351051867|3.1899432506207215|3.601870574549104|2.486076109888378|2.661652826691916|1.2217035104049034|0.8652283444292308|1.8462056595615075|0.9847208961222481|0.046181903517887424|0.6671514178859594|1.1461117221824653|0.8430501516706873|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES||||2.349375457060004
1.5809279938191756|2.342355833704837|2.618188029215833|2.6754203965981884|3.067173054070504|2.6799160595900378|3.745633946577813|2.8933961028978175|4.044169268805279|3.719295308501222|2.72211178659853|1.260073503463936|2.2916148660067943|2.651844172034547|3.6787829942151276|1.453552584343773|0.5395739646510536|0.0|0.676797872399745|1.2500119228259394|1.0671323995938968|1.6416157047747637|0.9300225635457291|1.4902299904362022|CARCHI|BOLIVAR|CALCETA||||2.1258266799446144
0.9385980839430299|2.9569629669432604|2.474535349164187|3.4338578545721026|3.3940047074562374|3.5300088287382874|3.3424276009530547|2.337331249914274|3.0945437618563334|3.09563428205717|1.6473987376665027|2.3793889955687555|0.5398832179583926|0.0|2.4901306978573583|1.2866972558927297|0.9873862937690252|0.747437921381649|0.19940580850591327|0.0|1.418611213932472|0.15163988479120594|1.5646900124387961|0.36781232392304397|BOLÍVAR|ECHEANDÍA|ECHEANDÍA||||1.7657661270534912
1.1836257936277697|1.38474238377191|2.9484907097889894|3.635481123573011|3.1934219915500717|3.022881373014809|3.16385262703515|2.618238817318466|2.722377607403537|3.626698547214241|3.320760080123632|2.6822536709739078|0.7909216903573537|2.09185857017052|1.065815690807776|1.9641978642897318|0.7444803559606574|0.7240882196250006|0.48417616969755883|0.11392810069249049|0.7096825753342254|2.056690104317874|1.4522507915803853|1.429690449099876|PASTAZA|PASTAZA|FATIMA||||1.9637752211387056
0.9619284397126658|0.8799484875454573|0.9492833565865106|1.261442590792001|1.87627613993565|2.490415379036013|3.2692194614956422|2.032489490045302|2.8437301545838185|2.3692246498789733|3.6487526905856487|2.781923832618217|1.956796027431785|2.9977437987874334|3.396425954126494|0.0|1.1832281228402821|1.2758996757600944|1.5104222969027088|0.39723935209928884|0.8657436210023095|1.793152151276777|1.2456332485802677|0.3745258890752905|CHIMBORAZO|CUMANDA|CUMANDA||||1.7650602004457765
1.425376772452981|2.6077148956873306|2.4970784729646223|2.958175177502498|2.3801075315715234|2.367000795257435|5.0|3.5600665734803325|3.0289368543663135|4.6264787848414874|3.1653041317068555|0.8783005718564567|0.734298527141025|0.774827581186528|2.924561593766294|1.6087789836224|0.0|0.3523481671907477|0.0|0.0|0.669493441879806|0.9793750111393713|1.6815347636260212|1.2896914918863351|ORELLANA|ORELLANA|ALEJANDRO LABAKA||||1.8962270884635986
0.8478528791393127|2.0602274135077265|2.656801011995505|2.9705436689118487|2.9186508920126606|3.4119801232211597|4.332788563748487|2.0583730059848504|3.280160860867002|2.594906408952163|3.367138569965914|3.409807127852248|2.3443954427050264|1.8837514802150328|2.523166831713476|1.5827983241242296|1.2873182623046917|0.24428244851001124|1.658426646136847|0.3090530988196447|1.1484062506871078|2.6902885238312626|0.6656374975184537|1.4360143751460064|IMBABURA|IBARRA|SAN ANTONIO||||2.153448737827945
1.0566721063289952|3.5844695821769923|3.7548093433437844|2.4754381802162597|2.12065540791603|3.5701281662082316|2.4568295410102206|2.2665896344435996|3.6803732463709986|3.3271041200196967|2.884758679787322|1.6453824669500139|2.119021191276815|2.7323682001355674|1.9310160620105727|1.6016867142324913|1.1897242760110163|0.598194143192921|2.409988872766463|0.0|0.814879669385858|1.3656953733509545|1.7504583501933793|0.3303378514030568|LOS RÍOS|VINCES|VINCES CENTRAL||||2.0694408824471346
1.209850194099194|3.367824940172469|3.0418579831263632|3.479320766648573|5.0|3.7751494917140245|3.78334517167807|3.6157217769992633|5.0|4.6397240963427135|1.8312245229392636|1.1106250668699165|3.2609176247987097|2.297973753102455|2.4707042140974504|1.2396639186720217|1.0021767344302666|0.0|0.0|0.9214258125554978|0.9401952755940954|1.6197139129704876|0.23654211492932498|1.7311735487136897|COTOPAXI|SALCEDO|ANTONIO JOSE HOLGUIN (SANTA LUCIA)||||2.31563045501891
1.53379002662829|1.5798822572372084|2.2251341193429788|2.7344537324949325|2.7780708648096097|2.5730571559483604|3.2786939832902937|2.1630988486187777|3.3272600196045725|4.520571204565506|1.8943531667491809|1.6390274462016658|1.0572906350302183|1.0106721059194486|4.103562974770463|3.3830554206425028|0.576324288113446|0.35812231051688165|0.5986330929068104|1.3784899549261531|1.1806843643271443|2.5698788902080456|1.2526353993000532|2.0668513947521276|IMBABURA|COTACACHI|SAGRARIO||||2.0743164023710277
1.830503238335225|2.0570989298859788|2.114707419459836|1.8868993597037151|2.7527528020631578|2.5303579278042845|3.3998077870727497|3.027403173588444|3.64592100188816|4.396127984994587|4.011956390626207|1.778288961171327|2.763769498395061|1.2814917193781064|2.2854855970799797|1.0489674445211463|1.3134787107815136|0.0441992584290779|0.4860845724776925|2.7365997776316258|1.8729762224792905|2.710382352144087|1.6827261182170319|1.5547386934072083|SANTA ELENA|LA LIBERTAD|LA LIBERTAD||||2.217196872563979
2.6021946517004766|3.1101644863405156|2.5069841335806027|2.809012088433102|2.2598268323048987|0.8304809893959342|2.807270041525941|2.5729034242966757|3.69533755530619|3.901280037895993|3.4689134131466006|2.118077222582251|2.575852295114512|3.0992124774553917|1.3559914034110916|2.903927997312211|2.3725481424898445|2.566868376862796|1.2620392040481287|1.3981378387810852|1.593662921688069|3.9536815649280266|2.3789185337757854|2.6447239297039076|CARCHI|MONTUFAR|LA PAZ||||2.5328337317533345
1.4614610599015143|3.2036478052367725|3.724741139771689|2.6619729564303536|4.158280398676067|1.6853122107002534|1.152687280350687|1.4840652058705228|2.483366435128066|2.7803266097449333|2.6065099538926417|1.5719391326991807|0.8437853315865285|0.0|2.830137459395389|1.5884272792765617|1.0216322467490213|1.5781754058280049|1.1933313787144497|1.8148746183743594|1.990151597845519|3.614714047322007|2.8478773824035253|2.1534897627626255|COTOPAXI|LATACUNGA|MULALO||||2.1021211124441943
